POZO,FECHA PRUEBAS,mes,año,BBPD,BNPD,% AGUA,E_FLUJO,NU_COORD_UTM_ESTE,NU_COORD_UTM_NORTE,°API
LS 5867,8-feb-13,2,2013,61,42,0.31,U7,256969.27,1123039.88,11
LS 5867,12-mar-13,3,2013,53,37,0.3,U7,256969.27,1123039.88,11
LS 5867,27-abr-13,4,2013,34,24,0.29,U7,256969.27,1123039.88,11
LS 5867,17-may-13,5,2013,39,27,0.31,U7,256969.27,1123039.88,11
LS 5867,26-jun-13,6,2013,42,29,0.31,U7,256969.27,1123039.88,11
LS 5867,31-mar-14,3,2014,28,19,0.32,U7,256969.27,1123039.88,11
LS 5870,8-abr-09,4,2009,56,32,0.43,U7,256388.36,1122916.08,11.2
LS 5870,20-ago-09,8,2009,41,23,0.44,U7,256388.36,1122916.08,11.2
LS 5870,24-sep-09,9,2009,37,21,0.43,U7,256388.36,1122916.08,11.2
LS 5870,11-nov-09,11,2009,31,18,0.42,U7,256388.36,1122916.08,11.2
LS 5870,19-sep-10,9,2010,37,26,0.3,U7,256388.36,1122916.08,11.2
LS 5870,27-ene-11,1,2011,351,180,0.49,U7,256388.36,1122916.08,11.2
LS 5870,1-feb-11,2,2011,351,180,0.49,U7,256388.36,1122916.08,11.2
LS 5870,3-mar-11,3,2011,268,191,0.29,U7,256388.36,1122916.08,11.2
LS 5870,11-abr-11,4,2011,177,129,0.27,U7,256388.36,1122916.08,11.2
LS 5870,25-may-11,5,2011,149,109,0.27,U7,256388.36,1122916.08,11.2
LS 5870,10-jun-11,6,2011,105,77,0.27,U7,256388.36,1122916.08,11.2
LS 5870,22-jul-11,7,2011,93,64,0.31,U7,256388.36,1122916.08,11.2
LS 5870,9-ago-11,8,2011,62,43,0.31,U7,256388.36,1122916.08,11.2
LS 5870,10-oct-11,10,2011,68,47,0.31,U7,256388.36,1122916.08,11.2
LS 5870,16-nov-11,11,2011,48,33,0.31,U7,256388.36,1122916.08,11.2
LS 5870,28-dic-11,12,2011,49,34,0.31,U7,256388.36,1122916.08,11.2
LS 5870,22-feb-12,2,2012,30,21,0.3,U7,256388.36,1122916.08,11.2
LS 5870,14-mar-12,3,2012,37,26,0.3,U7,256388.36,1122916.08,11.2
LS 5870,7-abr-12,4,2012,28,19,0.32,U7,256388.36,1122916.08,11.2
LS 5870,18-jun-12,6,2012,28,19,0.32,U7,256388.36,1122916.08,11.2
LS 5870,30-ago-12,8,2012,26,18,0.31,U7,256388.36,1122916.08,11.2
LS 5870,29-sep-12,9,2012,31,21,0.32,U7,256388.36,1122916.08,11.2
LS 5870,19-dic-12,12,2012,254,5,0.98,U7,256388.36,1122916.08,11.2
LS 5870,9-ene-13,1,2013,228,23,0.9,U7,256388.36,1122916.08,11.2
LS 5870,25-feb-13,2,2013,200,115,0.43,U7,256388.36,1122916.08,11.2
LS 5870,10-mar-13,3,2013,217,120,0.45,U7,256388.36,1122916.08,11.2
LS 5870,21-abr-13,4,2013,99,72,0.27,U7,256388.36,1122916.08,11.2
LS 5870,5-may-13,5,2013,88,64,0.27,U7,256388.36,1122916.08,11.2
LS 5870,22-jun-13,6,2013,82,60,0.27,U7,256388.36,1122916.08,11.2
LS 5870,18-sep-13,9,2013,87,64,0.26,U7,256388.36,1122916.08,11.2
LS 5870,27-abr-14,4,2014,38,23,0.39,U7,256388.36,1122916.08,11.2
LS 5871,15-mar-09,3,2009,88,74,0.16,U7,256907.61,1122929.82,11.1
LS 5871,26-abr-09,4,2009,17,14,0.18,U7,256907.61,1122929.82,11.1
LS 5871,29-oct-09,10,2009,30,27,0.1,U7,256907.61,1122929.82,11.1
LS 5871,28-ene-10,1,2010,48,43,0.1,U7,256907.61,1122929.82,11.1
LS 5871,20-mar-10,3,2010,32,12,0.63,U7,256907.61,1122929.82,11.1
LS 5871,28-abr-10,4,2010,30,11,0.63,U7,256907.61,1122929.82,11.1
LS 5871,19-may-10,5,2010,29,11,0.62,U7,256907.61,1122929.82,11.1
LS 5871,27-jun-10,6,2010,30,27,0.1,U7,256907.61,1122929.82,11.1
LS 5871,11-jul-10,7,2010,27,24,0.11,U7,256907.61,1122929.82,11.1
LS 5871,29-dic-10,12,2010,39,35,0.1,U7,256907.61,1122929.82,11.1
LS 5871,12-ene-11,1,2011,28,25,0.11,U7,256907.61,1122929.82,11.1
LS 5871,21-feb-11,2,2011,29,26,0.1,U7,256907.61,1122929.82,11.1
LS 5871,27-mar-11,3,2011,27,24,0.11,U7,256907.61,1122929.82,11.1
LS 5871,24-abr-11,4,2011,27,24,0.11,U7,256907.61,1122929.82,11.1
LS 5871,20-may-11,5,2011,24,21,0.13,U7,256907.61,1122929.82,11.1
LS 5871,7-jun-11,6,2011,21,19,0.1,U7,256907.61,1122929.82,11.1
LS 5871,24-nov-11,11,2011,18,16,0.11,U7,256907.61,1122929.82,11.1
LS 5871,20-dic-11,12,2011,17,15,0.12,U7,256907.61,1122929.82,11.1
LS 5871,14-mar-12,3,2012,13,12,0.08,U7,256907.61,1122929.82,11.1
LS 5871,29-abr-12,4,2012,16,14,0.13,U7,256907.61,1122929.82,11.1
LS 5871,25-ago-12,8,2012,16,15,0.06,U7,256907.61,1122929.82,11.1
LS 5873,26-abr-09,4,2009,154,140,0.09,U7,256517.07,1122906.31,11.1
LS 5873,24-may-09,5,2009,158,144,0.09,U7,256517.07,1122906.31,11.1
LS 5873,16-ago-09,8,2009,80,73,0.09,U7,256517.07,1122906.31,11.1
LS 5873,4-nov-09,11,2009,71,65,0.08,U7,256517.07,1122906.31,11.1
LS 5873,22-ene-10,1,2010,83,75,0.1,U7,256517.07,1122906.31,11.1
LS 5873,12-mar-10,3,2010,70,28,0.6,U7,256517.07,1122906.31,11.1
LS 5873,24-abr-10,4,2010,75,30,0.6,U7,256517.07,1122906.31,11.1
LS 5873,28-may-10,5,2010,54,21,0.61,U7,256517.07,1122906.31,11.1
LS 5873,26-jun-10,6,2010,58,23,0.6,U7,256517.07,1122906.31,11.1
LS 5873,22-jul-10,7,2010,55,22,0.6,U7,256517.07,1122906.31,11.1
LS 5873,10-sep-10,9,2010,43,17,0.6,U7,256517.07,1122906.31,11.1
LS 5873,17-nov-10,11,2010,55,22,0.6,U7,256517.07,1122906.31,11.1
LS 5873,23-dic-10,12,2010,28,11,0.61,U7,256517.07,1122906.31,11.1
LS 5873,5-mar-11,3,2011,239,179,0.25,U7,256517.07,1122906.31,11.1
LS 5873,14-abr-11,4,2011,225,147,0.35,U7,256517.07,1122906.31,11.1
LS 5873,10-may-11,5,2011,173,133,0.23,U7,256517.07,1122906.31,11.1
LS 5873,17-jun-11,6,2011,155,119,0.23,U7,256517.07,1122906.31,11.1
LS 5873,9-jul-11,7,2011,133,102,0.23,U7,256517.07,1122906.31,11.1
LS 5873,10-ago-11,8,2011,126,87,0.31,U7,256517.07,1122906.31,11.1
LS 5873,9-oct-11,10,2011,117,83,0.29,U7,256517.07,1122906.31,11.1
LS 5873,29-ene-12,1,2012,55,39,0.29,U7,256517.07,1122906.31,11.1
LS 5873,19-feb-12,2,2012,60,43,0.28,U7,256517.07,1122906.31,11.1
LS 5873,15-mar-12,3,2012,53,37,0.3,U7,256517.07,1122906.31,11.1
LS 5873,27-jun-12,6,2012,32,22,0.31,U7,256517.07,1122906.31,11.1
LS 5873,28-ago-12,8,2012,34,24,0.29,U7,256517.07,1122906.31,11.1
LS 5873,2-dic-12,12,2012,35,24,0.31,U7,256517.07,1122906.31,11.1
LS 5873,23-nov-13,11,2013,68,47,0.31,U7,256517.07,1122906.31,11.1
LS 5873,20-ene-14,1,2014,58,40,0.31,U7,256517.07,1122906.31,11.1
LS 5873,10-mar-14,3,2014,47,32,0.32,U7,256517.07,1122906.31,11.1
LS 5873,2-abr-14,4,2014,43,30,0.3,U7,256517.07,1122906.31,11.1
LS 5874,28-feb-09,2,2009,29,25,0.14,T7,256989.82,1124646.16,11.1
LS 5874,2-abr-09,4,2009,17,15,0.12,T7,256989.82,1124646.16,11.1
LS 5874,25-jul-09,7,2009,18,16,0.11,T7,256989.82,1124646.16,11.1
LS 5874,9-ago-09,8,2009,26,23,0.12,T7,256989.82,1124646.16,11.1
LS 5874,22-sep-09,9,2009,176,7,0.96,T7,256989.82,1124646.16,11.1
LS 5874,9-nov-09,11,2009,309,73,0.76,T7,256989.82,1124646.16,11.1
LS 5874,16-mar-10,3,2010,104,25,0.76,T7,256989.82,1124646.16,11.1
LS 5874,4-abr-10,4,2010,68,32,0.53,T7,256989.82,1124646.16,11.1
LS 5874,29-sep-10,9,2010,20,12,0.4,T7,256989.82,1124646.16,11.1
LS 5874,8-nov-10,11,2010,25,15,0.4,T7,256989.82,1124646.16,11.1
LS 5874,29-dic-10,12,2010,18,11,0.39,T7,256989.82,1124646.16,11.1
LS 5874,18-feb-11,2,2011,2,1,0.5,T7,256989.82,1124646.16,11.1
LS 5874,1-mar-11,3,2011,17,10,0.41,T7,256989.82,1124646.16,11.1
LS 5874,5-abr-11,4,2011,17,10,0.41,T7,256989.82,1124646.16,11.1
LS 5874,15-sep-11,9,2011,179,149,0.17,T7,256989.82,1124646.16,11.1
LS 5874,12-oct-11,10,2011,176,146,0.17,T7,256989.82,1124646.16,11.1
LS 5874,6-nov-11,11,2011,168,126,0.25,T7,256989.82,1124646.16,11.1
LS 5874,30-ene-12,1,2012,32,24,0.25,T7,256989.82,1124646.16,11.1
LS 5874,16-mar-12,3,2012,15,11,0.27,T7,256989.82,1124646.16,11.1
LS 5874,7-abr-12,4,2012,19,14,0.26,T7,256989.82,1124646.16,11.1
LS 5874,13-may-12,5,2012,21,16,0.24,T7,256989.82,1124646.16,11.1
LS 5874,17-jun-12,6,2012,14,11,0.21,T7,256989.82,1124646.16,11.1
LS 5874,24-sep-12,9,2012,13,10,0.23,T7,256989.82,1124646.16,11.1
LS 5874,19-ene-13,1,2013,23,17,0.26,T7,256989.82,1124646.16,11.1
LS 5874,22-feb-13,2,2013,19,17,0.11,T7,256989.82,1124646.16,11.1
LS 5874,24-mar-13,3,2013,14,12,0.14,T7,256989.82,1124646.16,11.1
LS 5874,16-may-13,5,2013,14,12,0.14,T7,256989.82,1124646.16,11.1
LS 5874,19-oct-13,10,2013,20,18,0.1,T7,256989.82,1124646.16,11.1
LS 5874,23-nov-13,11,2013,13,12,0.08,T7,256989.82,1124646.16,11.1
LS 5874,3-mar-14,3,2014,21,19,0.1,T7,256989.82,1124646.16,11.1
LS 5875,25-feb-09,2,2009,171,132,0.23,V7,258510.36,1122672.05,11.6
LS 5875,8-mar-09,3,2009,182,140,0.23,V7,258510.36,1122672.05,11.6
LS 5875,23-abr-09,4,2009,188,141,0.25,V7,258510.36,1122672.05,11.6
LS 5875,13-may-09,5,2009,115,82,0.29,V7,258510.36,1122672.05,11.6
LS 5875,22-jul-09,7,2009,124,88,0.29,V7,258510.36,1122672.05,11.6
LS 5875,24-ago-09,8,2009,39,28,0.28,V7,258510.36,1122672.05,11.6
LS 5875,13-sep-09,9,2009,41,29,0.29,V7,258510.36,1122672.05,11.6
LS 5875,22-oct-09,10,2009,36,26,0.28,V7,258510.36,1122672.05,11.6
LS 5875,22-nov-09,11,2009,15,13,0.13,V7,258510.36,1122672.05,11.6
LS 5875,18-abr-10,4,2010,17,15,0.12,V7,258510.36,1122672.05,11.6
LS 5875,21-may-10,5,2010,14,12,0.14,V7,258510.36,1122672.05,11.6
LS 5875,3-jun-10,6,2010,11,10,0.09,V7,258510.36,1122672.05,11.6
LS 5875,17-oct-10,10,2010,18,16,0.11,V7,258510.36,1122672.05,11.6
LS 5875,2-dic-10,12,2010,18,16,0.11,V7,258510.36,1122672.05,11.6
LS 5875,10-ene-11,1,2011,18,16,0.11,V7,258510.36,1122672.05,11.6
LS 5875,3-feb-11,2,2011,16,14,0.13,V7,258510.36,1122672.05,11.6
LS 5875,26-mar-11,3,2011,15,13,0.13,V7,258510.36,1122672.05,11.6
LS 5875,28-jul-11,7,2011,14,12,0.14,V7,258510.36,1122672.05,11.6
LS 5875,29-ago-11,8,2011,14,12,0.14,V7,258510.36,1122672.05,11.6
LS 5875,9-ene-13,1,2013,11,9,0.18,V7,258510.36,1122672.05,11.6
LS 5875,20-feb-13,2,2013,8,7,0.13,V7,258510.36,1122672.05,11.6
LS 5877,24-dic-09,12,2009,122,118,0.03,U7,256107.92,1122457.29,11.1
LS 5877,20-ene-10,1,2010,221,213,0.04,U7,256107.92,1122457.29,11.1
LS 5877,11-mar-10,3,2010,138,123,0.11,U7,256107.92,1122457.29,11.1
LS 5877,3-abr-10,4,2010,147,131,0.11,U7,256107.92,1122457.29,11.1
LS 5877,24-may-10,5,2010,138,123,0.11,U7,256107.92,1122457.29,11.1
LS 5877,29-sep-10,9,2010,31,28,0.1,U7,256107.92,1122457.29,11.1
LS 5877,24-nov-10,11,2010,40,36,0.1,U7,256107.92,1122457.29,11.1
LS 5877,28-feb-11,2,2011,270,208,0.23,U7,256107.92,1122457.29,11.1
LS 5877,11-may-11,5,2011,160,142,0.11,U7,256107.92,1122457.29,11.1
LS 5877,3-jul-11,7,2011,127,113,0.11,U7,256107.92,1122457.29,11.1
LS 5877,29-sep-11,9,2011,102,91,0.11,U7,256107.92,1122457.29,11.1
LS 5877,24-oct-11,10,2011,109,88,0.19,U7,256107.92,1122457.29,11.1
LS 5877,15-nov-11,11,2011,99,80,0.19,U7,256107.92,1122457.29,11.1
LS 5877,20-ene-12,1,2012,28,23,0.18,U7,256107.92,1122457.29,11.1
LS 5877,24-feb-12,2,2012,72,58,0.19,U7,256107.92,1122457.29,11.1
LS 5877,3-mar-12,3,2012,45,36,0.2,U7,256107.92,1122457.29,11.1
LS 5877,6-abr-12,4,2012,38,31,0.18,U7,256107.92,1122457.29,11.1
LS 5877,22-jul-12,7,2012,25,22,0.12,U7,256107.92,1122457.29,11.1
LS 5877,26-nov-12,11,2012,12,11,0.08,U7,256107.92,1122457.29,11.1
LS 5877,19-sep-13,9,2013,15,13,0.13,U7,256107.92,1122457.29,11.1
LS 5877,28-feb-14,2,2014,19,17,0.11,U7,256107.92,1122457.29,11.1
LS 5884,26-abr-09,4,2009,189,166,0.12,U7,256723.71,1122824.70,11.2
LS 5884,30-jul-09,7,2009,135,119,0.12,U7,256723.71,1122824.70,11.2
LS 5884,15-ago-09,8,2009,100,88,0.12,U7,256723.71,1122824.70,11.2
LS 5884,25-sep-09,9,2009,103,91,0.12,U7,256723.71,1122824.70,11.2
LS 5884,13-nov-09,11,2009,87,76,0.13,U7,256723.71,1122824.70,11.2
LS 5884,29-ene-10,1,2010,76,67,0.12,U7,256723.71,1122824.70,11.2
LS 5884,16-abr-10,4,2010,55,53,0.04,U7,256723.71,1122824.70,11.2
LS 5884,28-may-10,5,2010,44,43,0.02,U7,256723.71,1122824.70,11.2
LS 5884,14-jun-10,6,2010,47,42,0.11,U7,256723.71,1122824.70,11.2
LS 5884,10-jul-10,7,2010,38,34,0.11,U7,256723.71,1122824.70,11.2
LS 5884,10-dic-10,12,2010,33,29,0.12,U7,256723.71,1122824.70,11.2
LS 5884,25-feb-11,2,2011,300,219,0.27,U7,256723.71,1122824.70,11.2
LS 5884,17-abr-11,4,2011,229,167,0.27,U7,256723.71,1122824.70,11.2
LS 5884,4-may-11,5,2011,161,118,0.27,U7,256723.71,1122824.70,11.2
LS 5884,8-jun-11,6,2011,217,159,0.27,U7,256723.71,1122824.70,11.2
LS 5884,18-jul-11,7,2011,108,94,0.13,U7,256723.71,1122824.70,11.2
LS 5884,10-ago-11,8,2011,104,90,0.13,U7,256723.71,1122824.70,11.2
LS 5884,16-sep-11,9,2011,110,93,0.15,U7,256723.71,1122824.70,11.2
LS 5884,15-nov-11,11,2011,85,71,0.16,U7,256723.71,1122824.70,11.2
LS 5884,22-dic-11,12,2011,91,76,0.16,U7,256723.71,1122824.70,11.2
LS 5884,9-feb-12,2,2012,61,51,0.16,U7,256723.71,1122824.70,11.2
LS 5884,24-jun-12,6,2012,31,26,0.16,U7,256723.71,1122824.70,11.2
LS 5884,26-jul-12,7,2012,70,61,0.13,U7,256723.71,1122824.70,11.2
LS 5884,3-ago-12,8,2012,31,27,0.13,U7,256723.71,1122824.70,11.2
LS 5884,7-sep-12,9,2012,247,215,0.13,U7,256723.71,1122824.70,11.2
LS 5884,7-nov-12,11,2012,144,74,0.49,U7,256723.71,1122824.70,11.2
LS 5884,3-dic-12,12,2012,146,75,0.49,U7,256723.71,1122824.70,11.2
LS 5884,16-ene-13,1,2013,108,55,0.49,U7,256723.71,1122824.70,11.2
LS 5884,2-feb-13,2,2013,92,47,0.49,U7,256723.71,1122824.70,11.2
LS 5884,30-abr-13,4,2013,67,34,0.49,U7,256723.71,1122824.70,11.2
LS 5884,27-may-13,5,2013,68,35,0.49,U7,256723.71,1122824.70,11.2
LS 5884,17-jun-13,6,2013,46,24,0.48,U7,256723.71,1122824.70,11.2
LS 5884,15-nov-13,11,2013,59,30,0.49,U7,256723.71,1122824.70,11.2
LS 5884,26-dic-13,12,2013,56,29,0.48,U7,256723.71,1122824.70,11.2
LS 5884,5-mar-14,3,2014,48,25,0.48,U7,256723.71,1122824.70,11.2
LS 5884,19-abr-14,4,2014,43,22,0.49,U7,256723.71,1122824.70,11.2
LS 5886,12-mar-09,3,2009,17,13,0.24,T7,256488.31,1125149.96,11
LS 5886,22-jun-09,6,2009,15,12,0.2,T7,256488.31,1125149.96,11
LS 5886,17-nov-09,11,2009,232,179,0.23,T7,256488.31,1125149.96,11
LS 5886,17-ene-10,1,2010,185,143,0.23,T7,256488.31,1125149.96,11
LS 5886,14-feb-10,2,2010,151,116,0.23,T7,256488.31,1125149.96,11
LS 5886,8-mar-10,3,2010,154,119,0.23,T7,256488.31,1125149.96,11
LS 5886,7-abr-10,4,2010,110,85,0.23,T7,256488.31,1125149.96,11
LS 5886,13-may-10,5,2010,117,90,0.23,T7,256488.31,1125149.96,11
LS 5886,7-dic-10,12,2010,93,9,0.9,T7,256488.31,1125149.96,11
LS 5886,5-ene-11,1,2011,37,4,0.89,T7,256488.31,1125149.96,11
LS 5886,12-feb-11,2,2011,30,3,0.9,T7,256488.31,1125149.96,11
LS 5886,23-mar-11,3,2011,35,30,0.14,T7,256488.31,1125149.96,11
LS 5886,13-abr-11,4,2011,19,17,0.11,T7,256488.31,1125149.96,11
LS 5886,16-jun-11,6,2011,334,178,0.47,T7,256488.31,1125149.96,11
LS 5886,9-jul-11,7,2011,323,191,0.41,T7,256488.31,1125149.96,11
LS 5886,1-ago-11,8,2011,254,151,0.41,T7,256488.31,1125149.96,11
LS 5886,20-sep-11,9,2011,159,116,0.27,T7,256488.31,1125149.96,11
LS 5886,8-oct-11,10,2011,144,105,0.27,T7,256488.31,1125149.96,11
LS 5886,24-ene-12,1,2012,115,84,0.27,T7,256488.31,1125149.96,11
LS 5886,3-may-12,5,2012,43,25,0.42,T7,256488.31,1125149.96,11
LS 5886,4-jun-12,6,2012,23,14,0.39,T7,256488.31,1125149.96,11
LS 5886,29-oct-12,10,2012,276,0,1,T7,256488.31,1125149.96,11
LS 5886,6-nov-12,11,2012,335,13,0.96,T7,256488.31,1125149.96,11
LS 5886,6-dic-12,12,2012,94,15,0.84,T7,256488.31,1125149.96,11
LS 5886,10-mar-13,3,2013,104,10,0.9,T7,256488.31,1125149.96,11
LS 5886,3-abr-13,4,2013,19,2,0.89,T7,256488.31,1125149.96,11
LS 5886,17-jun-13,6,2013,37,2,0.95,T7,256488.31,1125149.96,11
LS 5886,17-jul-13,7,2013,79,5,0.94,T7,256488.31,1125149.96,11
LS 5886,15-ago-13,8,2013,94,56,0.4,T7,256488.31,1125149.96,11
LS 5886,16-nov-13,11,2013,73,43,0.41,T7,256488.31,1125149.96,11
LS 5888,13-feb-09,2,2009,307,261,0.15,V7,258261.38,1122624.18,11.1
LS 5888,7-abr-09,4,2009,210,178,0.15,V7,258261.38,1122624.18,11.1
LS 5888,23-may-09,5,2009,199,138,0.31,V7,258261.38,1122624.18,11.1
LS 5888,6-jul-09,7,2009,154,106,0.31,V7,258261.38,1122624.18,11.1
LS 5888,17-ago-09,8,2009,96,66,0.31,V7,258261.38,1122624.18,11.1
LS 5888,16-sep-09,9,2009,63,44,0.3,V7,258261.38,1122624.18,11.1
LS 5888,26-oct-09,10,2009,74,63,0.15,V7,258261.38,1122624.18,11.1
LS 5888,22-nov-09,11,2009,40,35,0.13,V7,258261.38,1122624.18,11.1
LS 5888,1-feb-10,2,2010,74,64,0.14,V7,258261.38,1122624.18,11.1
LS 5888,19-mar-10,3,2010,35,30,0.14,V7,258261.38,1122624.18,11.1
LS 5888,3-jun-10,6,2010,52,37,0.29,V7,258261.38,1122624.18,11.1
LS 5888,25-jul-10,7,2010,66,47,0.29,V7,258261.38,1122624.18,11.1
LS 5888,19-ago-10,8,2010,51,36,0.29,V7,258261.38,1122624.18,11.1
LS 5888,17-oct-10,10,2010,47,33,0.3,V7,258261.38,1122624.18,11.1
LS 5888,2-dic-10,12,2010,26,18,0.31,V7,258261.38,1122624.18,11.1
LS 5888,5-ene-11,1,2011,26,18,0.31,V7,258261.38,1122624.18,11.1
LS 5888,14-feb-11,2,2011,35,25,0.29,V7,258261.38,1122624.18,11.1
LS 5888,3-mar-11,3,2011,24,17,0.29,V7,258261.38,1122624.18,11.1
LS 5888,15-abr-11,4,2011,24,17,0.29,V7,258261.38,1122624.18,11.1
LS 5888,21-may-11,5,2011,25,18,0.28,V7,258261.38,1122624.18,11.1
LS 5888,31-ago-11,8,2011,32,23,0.28,V7,258261.38,1122624.18,11.1
LS 5888,24-nov-11,11,2011,14,10,0.29,V7,258261.38,1122624.18,11.1
LS 5888,4-dic-11,12,2011,19,14,0.26,V7,258261.38,1122624.18,11.1
LS 5888,3-mar-12,3,2012,15,11,0.27,V7,258261.38,1122624.18,11.1
LS 5888,30-may-12,5,2012,7,5,0.29,V7,258261.38,1122624.18,11.1
LS 5888,15-jun-12,6,2012,11,8,0.27,V7,258261.38,1122624.18,11.1
LS 5888,23-jul-12,7,2012,13,9,0.31,V7,258261.38,1122624.18,11.1
LS 5888,20-ago-12,8,2012,16,12,0.25,V7,258261.38,1122624.18,11.1
LS 5888,4-oct-12,10,2012,7,5,0.29,V7,258261.38,1122624.18,11.1
LS 5888,15-nov-12,11,2012,12,9,0.25,V7,258261.38,1122624.18,11.1
LS 5888,18-jun-13,6,2013,200,182,0.09,V7,258261.38,1122624.18,11.1
LS 5888,28-ago-13,8,2013,109,99,0.09,V7,258261.38,1122624.18,11.1
LS 5888,8-sep-13,9,2013,43,39,0.09,V7,258261.38,1122624.18,11.1
LS 5888,11-oct-13,10,2013,40,36,0.1,V7,258261.38,1122624.18,11.1
LS 5888,22-feb-14,2,2014,22,20,0.09,V7,258261.38,1122624.18,11.1
LS 5888,20-mar-14,3,2014,20,18,0.1,V7,258261.38,1122624.18,11.1
LS 5888,10-abr-14,4,2014,16,15,0.06,V7,258261.38,1122624.18,11.1
LS 5893,25-mar-09,3,2009,255,196,0.23,V6,255418.56,1122241.37,11.1
LS 5893,20-abr-09,4,2009,228,176,0.23,V6,255418.56,1122241.37,11.1
LS 5893,28-may-09,5,2009,188,167,0.11,V6,255418.56,1122241.37,11.1
LS 5893,22-jul-09,7,2009,148,132,0.11,V6,255418.56,1122241.37,11.1
LS 5893,21-ago-09,8,2009,182,162,0.11,V6,255418.56,1122241.37,11.1
LS 5893,6-sep-09,9,2009,108,96,0.11,V6,255418.56,1122241.37,11.1
LS 5893,4-oct-09,10,2009,131,116,0.11,V6,255418.56,1122241.37,11.1
LS 5893,3-nov-09,11,2009,54,48,0.11,V6,255418.56,1122241.37,11.1
LS 5893,20-ene-10,1,2010,55,49,0.11,V6,255418.56,1122241.37,11.1
LS 5893,16-abr-10,4,2010,52,47,0.1,V6,255418.56,1122241.37,11.1
LS 5893,18-jul-10,7,2010,31,29,0.06,V6,255418.56,1122241.37,11.1
LS 5893,22-ago-10,8,2010,31,29,0.06,V6,255418.56,1122241.37,11.1
LS 5893,31-ene-11,1,2011,254,161,0.37,V6,255418.56,1122241.37,11.1
LS 5893,6-ago-11,8,2011,231,96,0.58,V6,255418.56,1122241.37,11.1
LS 5893,6-nov-11,11,2011,216,90,0.58,V6,255418.56,1122241.37,11.1
LS 5893,14-feb-12,2,2012,127,53,0.58,V6,255418.56,1122241.37,11.1
LS 5893,5-jun-12,6,2012,73,30,0.59,V6,255418.56,1122241.37,11.1
LS 5893,4-jul-12,7,2012,108,45,0.58,V6,255418.56,1122241.37,11.1
LS 5893,16-ago-12,8,2012,71,29,0.59,V6,255418.56,1122241.37,11.1
LS 5893,16-sep-12,9,2012,76,32,0.58,V6,255418.56,1122241.37,11.1
LS 5893,5-dic-12,12,2012,69,29,0.58,V6,255418.56,1122241.37,11.1
LS 5893,13-ene-13,1,2013,44,18,0.59,V6,255418.56,1122241.37,11.1
LS 5893,6-feb-13,2,2013,35,15,0.57,V6,255418.56,1122241.37,11.1
LS 5893,12-mar-13,3,2013,54,22,0.59,V6,255418.56,1122241.37,11.1
LS 5893,5-abr-13,4,2013,43,18,0.58,V6,255418.56,1122241.37,11.1
LS 5893,15-ago-13,8,2013,335,172,0.49,V6,255418.56,1122241.37,11.1
LS 5893,11-oct-13,10,2013,145,74,0.49,V6,255418.56,1122241.37,11.1
LS 5893,22-dic-13,12,2013,106,67,0.37,V6,255418.56,1122241.37,11.1
LS 5893,16-ene-14,1,2014,122,77,0.37,V6,255418.56,1122241.37,11.1
LS 5893,8-mar-14,3,2014,105,66,0.37,V6,255418.56,1122241.37,11.1
LS 5894,7-abr-09,4,2009,68,39,0.43,V7,257766.26,1122775.56,11.1
LS 5894,2-jun-09,6,2009,43,25,0.42,V7,257766.26,1122775.56,11.1
LS 5894,29-jul-10,7,2010,44,25,0.43,V7,257766.26,1122775.56,11.1
LS 5894,20-ago-10,8,2010,40,23,0.43,V7,257766.26,1122775.56,11.1
LS 5894,21-dic-10,12,2010,39,22,0.44,V7,257766.26,1122775.56,11.1
LS 5894,15-ene-11,1,2011,40,23,0.43,V7,257766.26,1122775.56,11.1
LS 5894,14-feb-11,2,2011,35,20,0.43,V7,257766.26,1122775.56,11.1
LS 5894,24-jun-11,6,2011,37,21,0.43,V7,257766.26,1122775.56,11.1
LS 5894,26-ago-11,8,2011,39,22,0.44,V7,257766.26,1122775.56,11.1
LS 5894,30-oct-11,10,2011,20,11,0.45,V7,257766.26,1122775.56,11.1
LS 5894,3-mar-12,3,2012,12,7,0.42,V7,257766.26,1122775.56,11.1
LS 5894,24-abr-12,4,2012,12,7,0.42,V7,257766.26,1122775.56,11.1
LS 5894,27-may-12,5,2012,9,8,0.11,V7,257766.26,1122775.56,11.1
LS 5894,14-jun-12,6,2012,8,7,0.13,V7,257766.26,1122775.56,11.1
LS 5894,26-mar-13,3,2013,5,4,0.2,V7,257766.26,1122775.56,11.1
LS 5894,8-abr-13,4,2013,3,2,0.33,V7,257766.26,1122775.56,11.1
LS 5894,13-jul-13,7,2013,1,1,0,V7,257766.26,1122775.56,11.1
LS 5894,3-ago-13,8,2013,10,8,0.2,V7,257766.26,1122775.56,11.1
LS 5894,11-sep-13,9,2013,7,6,0.14,V7,257766.26,1122775.56,11.1
LS 5894,8-feb-14,2,2014,84,68,0.19,V7,257766.26,1122775.56,11.1
LS 5894,24-mar-14,3,2014,190,101,0.47,V7,257766.26,1122775.56,11.1
LS 5894,5-abr-14,4,2014,94,76,0.19,V7,257766.26,1122775.56,11.1
LS 5895,4-ene-09,1,2009,21,8,0.62,S5,253301.18,1123868.09,11
LS 5895,16-abr-09,4,2009,20,12,0.4,S5,253301.18,1123868.09,11
LS 5895,15-may-09,5,2009,18,11,0.39,S5,253301.18,1123868.09,11
